,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
377,-0.036734484,0.007962339,-0.043492015,0.041959032,0.0013398156,-0.112494744,0.056376413,0.1257735,-0.064685345,-0.028936438,-0.019568542,-0.07793978,-0.035354216,0.057299465,-0.00975595,-0.05678573,0.01585967,-0.095507644,-0.041190103,-0.14562416,0.024336271,-0.00625572,0.040660966,-0.04103081,-0.059333563,0.009857895,-0.029694147,-0.06121798,-0.058655612,0.010280175,0.047290124,0.035511643,0.023834622,-0.025327433,-0.068441086,0.07288507,0.04014576,-0.046593603,-0.08463745,-0.14847603,0.011160977,-0.07173933,0.012513507,0.012015951,0.124471754,-0.0020573977,-0.032964047,-0.051064447,0.03860332,0.044241153,0.016468368,-0.038566075,0.054418065,-0.010114785,-0.009118894,0.0100795105,0.012344904,-0.023234228,-0.09562525,0.05126358,0.025098203,-0.025279095,0.030998409,-0.0404021,-0.08826831,0.04445276,0.009829391,0.09316447,-0.13287264,0.10854985,0.010119744,0.045670692,0.100876845,0.026690267,0.11567087,0.05034042,-0.0007492602,0.0112607945,-0.072926104,-0.002897634,-0.012618236,-0.036664665,-0.076491654,0.058214553,-0.037375372,-0.030398224,0.07418981,0.07257762,0.08190186,-0.025017852,0.1100864,0.107242405,0.044953585,0.048323557,0.12539327,0.07109196,0.022835234,-0.08083845,0.040459838,0.014670532
378,0.18155141,-0.01319426,0.16546024,-0.10602436,-0.053606708,0.45308796,-0.21212323,-0.5265745,0.2674424,0.16342662,0.1493941,0.3203632,0.14208604,-0.23898844,0.029479228,0.28558087,-0.022300936,0.42310092,0.037870638,0.6130538,-0.099096894,0.07396372,-0.21710521,0.122473165,0.18023986,-0.11914652,0.13332562,0.1357205,0.30354705,-0.0971781,-0.2207457,-0.22360277,0.051609963,0.14134201,0.28621614,-0.34910595,-0.13441226,0.18234903,0.30641875,0.49723688,-0.036454335,0.2957668,-0.03575625,0.011863412,-0.49123177,0.028488075,0.27362567,0.35097846,-0.24659945,-0.14607358,-0.14651746,0.22745544,-0.124281466,0.038867366,0.038935002,-0.1289049,-0.064474076,0.09455336,0.46373826,-0.095533825,-0.026914442,0.083290964,-0.11957898,0.034338493,0.37959066,-0.20812067,-0.0031940108,-0.30480137,0.5223792,-0.5479792,0.0011841492,-0.28532308,-0.41460967,-0.10686809,-0.48150644,-0.10918417,-0.039530404,-0.06216995,0.28919002,-0.03762597,0.09680707,0.20234533,0.37820682,-0.40570217,0.19954248,0.10501504,-0.305227,-0.36913732,-0.359019,0.11472985,-0.43346453,-0.59074515,-0.19134775,-0.14562151,-0.55539054,-0.321436,-0.14399992,0.31827417,-0.069060504,-0.005011108
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.005377464,-0.03734085,-0.045838732,0.05416925,-0.037800446,-0.040568292,-0.01990357,-0.011299372,-0.02284056,0.019172207,-0.015674666,0.022636682,-0.014075115,0.025600925,-0.01621529,-0.040435284,0.0018340126,0.012429267,-0.036469646,-0.04561746,0.008527689,0.009797834,-0.02017349,-0.011517324,0.06686872,0.00022119377,0.00081270933,0.0068635643,-0.03379996,0.019393094,0.006140381,0.040847443,-0.028344996,0.038525328,0.02682826,-0.091845185,-0.06142211,-0.0015141517,0.081129014,-0.095633626,-0.037831515,-0.07409422,-0.03957559,0.0034732632,-0.08944982,0.023583407,0.09204005,0.087099016,-0.027642488,0.01367785,0.023551716,-0.033864394,0.06431635,-0.020089064,0.0051624626,0.023951184,-0.08252921,-0.027542826,-0.1002036,0.032895938,0.0413408,-0.0021073893,0.020952068,-0.019243345,0.019742846,0.030590035,0.021679386,0.09423171,-0.0286977,0.023542225,0.08301695,0.022200704,0.07291168,-0.08776516,-0.04604578,0.030504122,-0.039408702,0.0015457827,0.056516945,-0.0625949,-0.0038217455,0.057541624,-0.049819827,-0.01283893,0.041805074,-0.04533729,-0.001552254,-0.010945737,0.054696858,-0.022604425,0.03467104,-0.058962107,0.07603718,0.052811615,-0.08027941,0.013044447,-0.035619155,-0.011454821,0.03934239,-0.004858652
381,-0.026806962,0.32853684,0.06521982,-0.1934607,0.0594566,0.1585868,0.38362977,0.02126813,-0.008076981,-0.13499627,-0.12889886,-0.34579515,0.1443497,-0.25661156,0.26942548,0.17892969,-0.23029941,0.1967136,0.11193074,0.19192386,-0.078299455,-0.035808135,-0.056688793,0.1137447,-0.2860719,0.32846487,-0.13778229,-0.32086927,-0.030893117,-0.23369253,0.0708442,-0.3324908,-0.089696795,-0.086792104,0.08160223,0.387618,0.24378522,0.26055956,-0.23649797,0.3260732,-0.041234072,0.32031482,0.048296556,-0.14748007,0.3316502,-0.14998475,-0.27336597,-0.20348962,0.05392514,-0.19327676,0.10726914,0.13534537,-0.12758237,-0.09742193,0.055633035,-0.2972391,0.26556456,0.044095516,0.23134,-0.28346285,-0.17429182,-0.11569898,-0.044391185,-0.09152448,0.04174328,-0.28714764,-0.074098885,-0.14495665,-0.05459398,-0.24625742,-0.14767438,0.1226916,-0.061294347,0.20627114,0.14867121,0.008928925,-0.054468133,-0.015133381,-0.036865562,0.34106708,-0.19132325,-0.4121842,0.28315598,-0.06659427,-0.11757439,0.014712751,-0.16165824,-0.022008538,-0.14664899,-0.15404889,-0.20331061,0.334354,-0.15460487,-0.17515141,0.5162473,0.075312406,0.0053666383,0.01692757,-0.026943997,0.0036287818
382,0.010831296,0.011472475,-0.027083993,0.02937828,-0.047933098,-0.03172788,0.055275276,0.07916808,-0.06286588,-0.027422003,-0.010217883,-0.050017953,-0.024952158,-0.013135001,-0.015371244,-0.028470278,-0.020654518,-0.06854382,-0.028035201,-0.14952755,0.0011822283,0.0059068017,0.006194845,-0.00301563,-0.10056628,0.016791854,-0.03777399,-0.01916027,-0.0715498,-0.052736387,0.030077308,0.035939425,-0.01655645,-0.020689301,-0.058698088,-0.002112031,0.04386982,0.010283783,-0.07308674,-0.06700343,0.020171015,-0.04704663,0.01277516,-0.0005328264,0.09955287,0.050148785,0.037337296,-0.06942044,0.004620716,0.059666067,-0.009831473,-0.03000544,0.10134044,-0.03918349,-0.0034056157,-0.018178416,-0.024524864,-0.020182125,-0.10280791,0.03236769,0.0038164482,-0.041456398,0.05131255,-0.017275468,-0.03900662,0.03954965,0.029595189,0.08481297,-0.08468598,0.09657124,0.042485368,0.013951093,0.090858996,-0.004837014,0.10180628,0.0012114346,0.050529644,0.005603105,-0.02804178,-0.053776637,-0.05896843,-0.059945628,-0.14698152,0.01289615,0.004844561,0.0010491163,0.044449344,0.05798556,0.102189556,-0.030383106,0.03686464,0.041628182,0.11127294,0.009203687,0.06310648,0.054789215,0.0057493597,-0.06618954,0.012207612,-0.019973854
383,0.019973584,-0.016482435,0.043581687,-0.02273275,0.026045825,0.10924354,-0.08224966,-0.13563767,0.054526582,0.02349922,-0.02282339,0.074836776,0.023686752,-0.048942417,0.07011461,0.0578952,0.029532555,0.09945625,0.04399564,0.17388585,-0.033319592,0.0011797585,-0.09920865,0.02834759,0.08110447,0.0031988993,0.0043307766,0.0734774,0.09409775,0.03454083,-0.06877519,-0.052671187,-0.008974269,0.05550246,0.08641335,-0.093211606,0.03315593,0.09027143,0.08161335,0.13489738,-0.042450905,0.066965386,-0.003236156,0.008579783,-0.12765566,0.02287824,-0.0066757426,0.041277602,-0.06377736,-0.017692484,-0.03812556,0.045197867,-0.07384448,0.0029238984,0.0036796853,0.018132832,-0.0048373677,0.040756397,0.112155914,-0.06398119,-0.0009814426,0.03491179,0.015084138,0.063010156,0.1019724,-0.06990376,-0.07496307,-0.06628448,0.14164892,-0.12186715,-0.012423856,-0.048674434,-0.09010422,-0.041198283,-0.10139474,-0.066613615,0.02483197,0.0037069079,0.071413964,-0.00872748,0.044789787,0.009815149,0.10318965,-0.062525705,0.05191181,-0.0013630837,-0.040373802,-0.08601068,-0.10697819,0.0015968382,-0.076882854,-0.11039564,-0.010778032,-0.0668015,-0.108264655,-0.08593616,-0.049331233,0.09237279,-0.036265306,0.003956723
384,-0.039989043,0.047541656,0.21479127,-0.1423304,0.21882379,0.1977565,0.10715395,-0.100220025,-0.038075134,-0.09374554,-0.07355246,-0.09839395,0.11494349,-0.039309446,0.10026327,0.08482254,-0.045420427,0.092212796,0.23244886,0.3565442,-0.18458194,-0.07262554,-0.05072795,0.17732379,0.0167405,0.12257907,0.008410476,-0.033275783,0.19374132,-0.11949359,-0.037668258,-0.20670907,-0.22616974,0.058016866,0.19112302,0.21901241,0.051397823,0.13043386,0.08486268,0.39616218,0.20578673,0.23362483,-0.018771112,-0.06203408,-0.005748868,-0.11424647,-0.23084223,-0.1981322,-0.024872899,-0.1417357,0.1278532,0.09793839,-0.18390799,0.02873069,-0.00848035,-0.07440988,0.07271279,0.025921397,0.18629402,-0.28852382,-0.2662305,-0.062646255,-0.07267188,0.10923968,0.072247714,-0.21703152,0.028982425,-0.21669668,0.23019391,-0.15201133,-0.062320545,0.065679535,-0.24699053,0.0074750334,-0.03490159,-0.10723233,0.057128333,-0.010987628,0.049820542,0.26749337,-0.080597125,-0.3081818,0.14721361,-0.026555747,-0.09341575,0.15065882,-0.107353754,-0.086611226,-0.18836541,-0.017228346,-0.24643448,0.08092117,-0.18747374,-0.10054166,0.09857395,-0.17019746,-0.0825813,0.07182817,-0.10250953,-0.0044652633
385,0.15518677,-0.00061662495,-0.14225604,0.05423668,-0.19361259,0.12106848,-0.08946034,-0.18149579,0.16145039,0.08985257,0.10704638,0.22311811,0.020592466,-0.1668335,0.0038639978,0.08517697,-0.033082753,0.22897431,-0.13872868,0.079113424,0.09776683,0.08517867,-0.08858953,-0.028450847,0.0976613,-0.1133255,0.061502755,0.040157706,-0.009161383,0.039959826,-0.140634,-0.018875942,0.13649884,-0.02171652,0.051344305,-0.27654126,-0.058558263,0.047910973,0.08457488,0.034033358,-0.2359271,0.040370584,-0.010413356,-0.014027808,-0.225518,0.041484598,0.21357827,0.35232642,-0.070998505,-0.029365376,-0.13094932,0.009072378,0.0033587962,-0.08196686,0.08938657,-0.04447075,-0.016731992,0.0398652,0.15238598,0.045814663,0.1231727,0.038818114,0.010071576,-0.058561713,0.08976731,0.0038010627,-0.07628949,0.021063715,0.020422041,-0.20605515,-0.03054529,-0.123203665,0.0007279813,-0.05895453,-0.20687658,0.0038805902,-0.0920542,-0.020244913,0.07596353,-0.14415415,0.06031018,0.2784197,0.14677759,-0.16019079,0.14704643,-0.07241553,-0.14129326,-0.11051665,-0.08697392,0.060795538,-0.04473582,-0.3205133,0.037051678,-0.019326016,-0.23814318,-0.0013487041,0.0019505396,0.14173265,0.010118365,-0.011007806
386,0.037907556,-0.09802067,-0.13140781,0.037886973,-0.06790244,0.08899996,-0.05964057,-0.19414884,0.08928506,0.045765176,-0.09123698,0.031838804,-0.05376488,-0.02356705,-0.015046515,-0.036863327,-0.084940314,0.14355639,0.04499632,0.115275204,0.003651306,0.047830313,-0.10612017,0.06523289,0.20071265,0.09154569,0.050300688,0.12725188,0.00889881,-0.08010236,-0.023888618,-0.025164872,-0.13736735,0.07553719,0.113388926,-0.2889647,-0.0057338625,0.110358655,0.18322659,0.105167,-0.14350852,0.008952677,-0.099138245,-0.051227465,-0.2533278,-0.0052009,0.12954825,0.2342552,-0.0449484,-0.073997915,0.107952446,0.020142823,0.05179064,-0.055287704,0.07393904,-0.06943138,-0.0368253,-0.06647554,-0.038994752,-0.08139929,-0.060310714,-0.050947547,0.016792806,-0.014898412,0.12400955,-0.047737747,-0.056591578,0.06803565,0.047230214,-0.046452135,0.12505855,0.02926395,0.06458804,-0.18006024,-0.17491913,-0.034967415,-0.066263005,0.0015004221,0.14653382,-0.055981316,-0.08694865,0.056974396,-0.021654323,-0.14638054,0.1338599,-0.059643514,-0.15332851,-0.0912433,-0.072820544,-0.064139426,-0.023697048,-0.15106606,0.10859586,-0.018134914,-0.18596163,0.004117921,-0.075964645,0.078517914,0.043193378,-0.00863041
387,0.026779622,0.06672463,-0.08992483,0.107138045,-0.17834823,0.013790578,-0.019250602,0.05580148,0.04562643,0.019727789,0.16585186,0.16428916,0.028450102,-0.12744014,0.00901765,0.090810426,-0.04048782,0.059420705,-0.10971625,-0.053027093,0.028021425,-0.06497906,-0.0046625584,-0.13184953,-0.12608576,-0.12941417,0.0006426424,-0.08935441,-0.009068042,-0.0017580427,-0.04550396,-0.023269653,0.12190935,0.00069534034,0.024272949,-0.1045129,-0.020837449,-0.011667348,-0.008173242,-0.12477139,-0.078944,-0.008658826,0.051411577,0.06832309,0.0837971,0.123097174,0.19260034,0.0755742,0.017050207,0.05275534,-0.09418681,0.07254866,0.085317805,-0.029334646,0.026457112,-0.03372264,0.020517897,0.049794592,0.012177914,0.13069354,0.13370827,0.023921676,-0.06526332,-0.13637888,0.06718914,-6.315112e-05,0.022141596,0.044184625,-0.030077755,-0.09757939,0.046320237,-0.15157704,0.082466215,0.12650327,-0.014891803,0.07354942,-0.011278329,-0.039564542,0.013636485,-0.12055066,0.079858154,0.0933193,0.07752004,-0.10860936,0.08422054,-0.08876825,-0.06559994,-0.02728957,0.0008312166,0.04447718,0.042027384,-0.109540194,-0.07417774,0.058957554,-0.045730084,0.02130796,0.080590025,0.053222045,0.07717022,-0.039734315
388,-0.048717663,-0.075499676,-0.0113105625,-0.047413662,0.12280944,-0.18532884,0.07259606,0.1830065,-0.1933723,-0.0004101619,-0.12086666,-0.28351423,-0.122366294,0.14877559,-0.08422096,-0.10662103,0.04803254,-0.20071721,-0.018026248,-0.27894425,-0.012183085,0.025254417,-0.00931412,0.06512896,-0.095991135,0.07883902,-0.061300576,-0.038441777,-0.16310406,-0.02800875,0.20747808,0.10365884,-0.07468653,-0.04051038,-0.109903485,0.08012675,0.024908304,-0.033609807,-0.035502866,-0.2302387,0.078701615,-0.15457764,-0.03931165,0.06883403,0.12835231,-0.038021397,-0.040952086,-0.085327506,0.033776015,0.115472734,0.05146937,-0.063216984,0.17049113,0.021699918,-0.025943108,-0.027314387,-0.06962938,-0.102333754,-0.23512757,0.049529657,-0.05389084,0.06881752,0.07601617,-0.016439572,-0.0733076,0.08856578,0.080354445,0.17578101,-0.11636764,0.18034923,0.110076495,0.119975284,0.1407794,-0.073602796,0.12270284,0.015530035,0.071747676,0.035256185,-0.0016685724,-0.04885992,-0.007590223,-0.19070208,-0.20918712,0.09907699,-0.0730581,0.004665293,0.07820299,0.067085534,0.15523884,-0.046664238,0.09507853,0.24469018,0.12169553,0.107955426,0.15971923,0.059859216,-0.109761566,-0.1368025,0.11548781,0.012778996
389,-0.028657913,-0.051645197,0.03248494,-0.05497996,0.09423368,-0.1121349,0.047975764,0.09805611,-0.12856753,-0.004892025,-0.10204895,-0.19104216,-0.07044913,0.115300074,-0.0510033,-0.07627383,0.021829654,-0.10669103,-0.0051533133,-0.16260278,-0.01078438,0.0043505775,-0.011283159,0.07045031,-0.044047743,0.061307475,-0.023306325,-0.012182295,-0.10202241,-0.03361591,0.12414515,0.066196814,-0.079683356,-0.029885873,-0.055071145,0.02871859,0.010206431,-0.021135941,-0.004406184,-0.11856994,0.046645656,-0.092009574,-0.036551733,0.05024992,0.074208885,-0.03788803,-0.015055805,-0.06472948,0.009997934,0.090187296,0.031764217,-0.031464934,0.11402643,0.008832439,-0.017931022,-0.017149342,-0.058518626,-0.07068734,-0.13655937,0.03106501,-0.039031483,0.034097113,0.04005766,-0.0022189468,-0.028305978,0.04883766,0.047338866,0.113666594,-0.05392003,0.11921394,0.09617711,0.08859782,0.08423975,-0.06715249,0.056053042,0.002278924,0.050889887,0.02004826,0.026794642,-0.031245809,0.0026496165,-0.13051698,-0.14041579,0.042951107,-0.03588395,0.01769241,0.047943562,0.014848322,0.089752644,-0.032882854,0.049610943,0.14544302,0.07781331,0.069316,0.07978627,0.03334859,-0.086363904,-0.07940295,0.07246203,0.005543974
390,-0.13174716,-0.18964095,-0.14177337,-0.007753074,0.08461324,-0.034953684,-0.19581984,-0.088054866,-0.023537919,-0.00428991,-0.22100532,0.030107558,-0.037916213,0.121757224,0.04498227,-0.20907606,-0.030646682,-0.13106543,0.11868978,0.04501319,0.0004999116,0.05033612,-0.056833774,0.03760021,0.35210344,0.14871696,0.03848549,0.3372894,-0.08518487,0.07786355,-0.029109463,0.11269347,-0.29368758,-0.042200647,0.020036131,-0.12428695,0.017977357,0.047748953,0.13221964,0.12079921,-0.14119701,-0.0010689199,-0.11986362,-0.09617079,-0.112288326,-0.052119814,-0.13242269,0.07272391,0.026279762,-0.14577268,0.21986815,-0.057483017,-0.09776384,0.015964413,0.10299533,0.06302586,-0.046118163,-0.045778416,-0.095493704,-0.075908676,-0.191235,-0.059909888,0.046296842,0.1691182,0.03911546,0.072359994,-0.1267633,0.08270013,-0.06768492,0.20952976,0.008260349,0.20011415,0.04557687,-0.15941311,-0.0981614,-0.09896461,-0.07340461,0.032849327,0.09838784,-0.064155675,-0.23008512,-0.04345292,-0.14999416,0.11745411,0.028812245,-0.028432421,0.030395553,0.1323413,0.081261575,-0.11040898,0.16001764,0.04573512,0.214409,-0.01967907,-0.0149514675,0.089855105,0.076183535,-0.072746515,-0.093478955,0.0015667771
391,-0.39360544,-0.25146452,-0.39535382,0.12897386,0.011966944,-0.20746869,-0.14694074,-0.06034279,0.003966242,-0.17787038,-0.37918955,0.15865523,0.024720311,0.16494453,0.33006367,-0.38631025,-0.14134452,-0.2926678,0.19070777,-0.035027742,0.038823873,0.048015594,-0.1517985,-0.08541714,0.712614,0.36722443,-0.028187945,0.66266394,-0.22867131,0.14352117,-0.16835824,0.16981792,-0.52921855,-0.29840186,0.037522376,0.035527408,0.17299765,0.04490394,-0.08253911,0.32342082,-0.4701692,0.11446148,-0.199788,-0.4027146,0.05606103,-0.2025728,-0.53204906,0.1773469,0.0933453,-0.31207195,0.59962547,-0.29584256,-0.425184,0.019910524,0.2027244,0.25325602,0.10502901,0.041383967,-0.09675002,-0.094066,-0.39826956,-0.5185385,0.18350728,0.2687567,-0.09683922,0.17900348,-0.41778848,0.16035235,-0.44527867,0.5806733,-0.21605913,0.60431165,0.21777159,-0.17215195,-0.042224586,-0.14890204,-0.33280474,0.1019938,-0.09423041,0.18856496,-0.65608084,0.14845929,-0.21868002,0.36170378,-0.040072545,-0.08765935,0.13270861,0.53291637,0.25493318,-0.19032846,0.5434181,0.29980427,0.3410695,-0.14392534,0.29987073,0.25969228,0.3429259,-0.18191499,-0.20878625,-0.0029719383
392,0.0072357506,0.11517352,-0.023783043,0.0034588724,-0.069679886,-0.069979936,0.16089949,0.14456844,-0.028366104,-0.05753328,0.06411122,-0.074300945,0.013576075,-0.05070633,0.024278674,0.05599494,-0.0012408905,-0.027428508,-0.0851301,-0.15066305,0.060456477,-0.02631904,0.053017244,-0.05850382,-0.21570072,-0.017127333,-0.03888023,-0.1487563,-0.050269917,-0.0022575166,0.035448298,-0.011438847,0.10594873,-0.08178648,-0.102449134,0.16449726,0.07530543,-0.008029908,-0.19244894,-0.112796724,-0.012347015,0.0072703063,0.06456807,-0.0051634684,0.22396418,-0.0148516,-0.051010907,-0.0857919,0.06042905,0.042116493,-0.07044675,-0.021017537,0.0057268143,-0.055205524,-0.02041919,-0.035827566,0.099817544,0.03011996,0.016234934,0.050968975,0.0737135,-0.03301339,0.024228655,-0.06450802,-0.11871615,0.012288213,0.0070367306,0.03614089,-0.13965744,0.012461975,-0.09961161,-0.0138312355,0.05381602,0.13831685,0.16352919,0.049512804,-0.012800547,-0.0010925792,-0.12824064,0.058995415,0.017898152,-0.028588094,0.034814827,0.07159117,-0.049128175,-0.031055383,0.052528724,0.05398467,0.040518478,0.017748104,0.052897453,0.13144314,-0.025654245,-0.008372806,0.1988492,0.0763586,0.053885095,-0.022060484,0.02387108,0.028471537
393,-0.06905852,-0.062325753,0.16880324,-0.070661426,0.18155023,0.13256067,-0.1121583,-0.10730058,-0.0038857535,-0.048213497,-0.011005588,0.027618065,0.057171494,0.028481664,0.023735642,-5.0485134e-05,-0.015444363,-0.007343471,0.17802796,0.26485658,-0.11784762,-0.09361455,0.0018500537,0.07942578,0.079937786,0.029282514,0.041644543,0.12227595,0.12507683,-0.06352926,-0.026215583,-0.08596052,-0.1484391,0.091417,0.11857957,-0.024170399,-0.029080093,0.043285206,0.12520146,0.25857842,0.13261315,0.11239737,-0.032208696,0.034606405,-0.07482627,0.0048668142,-0.10263302,-0.110672586,-0.043220267,-0.04545355,0.086136654,0.12338348,-0.10029073,0.08690813,0.01814514,0.015436488,-0.0025072321,0.013059087,0.07491481,-0.10135347,-0.1870459,0.02775034,-0.10327023,0.07519391,0.1065636,-0.11156985,0.030129371,-0.16358864,0.25500995,-0.040309846,0.037400268,-0.024542823,-0.16544157,-0.0028571114,-0.10713452,-0.10235447,0.0944104,-0.022612851,0.12350094,0.04294233,-0.048613533,-0.13934375,0.048050538,-0.037449434,-0.06514336,0.09282607,-0.07187389,-0.09423411,-0.112167925,-0.027627412,-0.13891777,-0.01216045,-0.12823872,-0.016615838,-0.057150215,-0.11674479,-0.0144329965,0.050998524,-0.0561482,-0.0080996035
394,0.23918313,0.21244723,0.4110921,-0.1296685,-0.0010501221,0.08708155,0.17866935,0.07993099,-0.03445895,-0.04922969,0.30691475,-0.07989678,0.08346183,-0.0781178,-0.09878394,0.338689,0.08615998,0.10473609,-0.09235891,0.034680307,0.01468464,-0.055758905,0.079853095,-0.025778063,-0.4771674,-0.28024045,-0.016285911,-0.2518282,0.23681095,-0.13280061,-0.023125336,-0.124034494,0.31701124,-0.017247297,-0.060771167,0.21849498,0.014731348,-0.14845702,-0.20178717,-0.003758043,0.31260186,0.15521085,0.13853532,0.15000764,0.2071059,0.11230602,0.08895704,-0.1443697,-0.06358667,0.21091366,-0.35342357,0.16752633,0.07283226,-0.04789618,-0.2322002,-0.012833998,0.060603797,0.16869771,0.3187062,0.16148031,0.16438761,0.0972863,-0.13542935,-0.0849922,-0.04497698,-0.09954898,0.11942674,-0.23812266,0.28546587,-0.27035514,-0.08108835,-0.3850821,-0.23019202,0.27684706,0.17360237,-0.0063571706,0.15186413,-0.13032979,-0.04430282,0.10950872,0.26332432,0.017373294,0.19460839,-0.13105011,-0.03713481,0.12774283,0.090424806,-0.18834761,-0.09348643,0.21077937,-0.22922006,-0.1264737,-0.3965143,-0.03692504,-0.049378157,-0.12572385,-0.068477914,0.10301626,0.10178424,0.027618596
395,-0.027756128,-0.054646432,0.16602288,-0.26267698,0.06738984,0.1852577,-0.15977594,-0.24076855,0.06641683,-0.031165943,-0.20780432,-0.09210344,0.04990299,-0.024796106,0.08083048,-0.009184763,-0.14997315,0.1312579,0.1678918,0.30049396,-0.026103146,0.06183859,-0.052402414,0.066120684,0.27275452,0.22005203,-0.0465842,0.19135456,-0.007001817,-0.14372477,-0.07145919,-0.05942676,-0.20278835,-0.034870848,0.087230474,-0.13264006,0.12668805,0.052142452,0.098647594,0.3418963,-0.19723596,0.15336588,-0.005922325,-0.013273131,-0.061618477,0.015277084,-0.08969966,-0.0025201961,-0.047959,-0.12803984,0.0706705,0.09498556,-0.07494466,-0.00029855222,0.05113647,-0.09131392,0.039608065,-0.027969766,0.12833518,-0.059012763,-0.14736453,0.13878295,-0.13458094,0.15191722,0.21570417,-0.04140973,-0.21447252,-0.17046463,0.21993175,-0.08209561,0.026420671,0.057681486,-0.061804563,-0.067536876,-0.18754774,-0.100486785,-0.012197259,-0.07878895,0.25637823,-0.020068783,-0.071155936,-0.21100377,0.057318777,-0.04249814,0.030440666,0.073304005,-0.035744347,-0.06610151,-0.08915584,-0.12994142,-0.18225396,-0.0148822665,0.00947424,-0.12779182,-0.059720337,0.068904564,0.05107131,-0.017531216,-0.012473516,-0.019607186
396,-0.0873127,-0.020730324,0.12517054,-0.0928586,0.107812434,-0.14106578,0.031484902,0.16944528,-0.14146882,-0.097544655,-0.06584042,-0.14507154,0.003978312,0.1670512,-0.05546627,-0.061353184,0.0878664,-0.22476237,0.07305743,-0.16021499,-0.01610801,-0.06501285,0.10095127,0.00054902583,-0.04424897,0.022455331,-0.03833717,0.016751766,-0.009751052,0.010936886,0.06754695,0.104841724,-0.07180782,-0.05261056,-0.12671052,0.2007828,0.06283477,-0.13121712,-0.12546465,-0.09413588,0.1481721,-0.043980896,0.02994955,0.04673689,0.24676701,-0.0016284026,-0.19197373,-0.28876993,0.04220876,0.08905621,-0.012154102,-0.043237984,-0.015703589,0.051169567,-0.09673822,0.10859668,0.0016102716,-0.025463477,-0.090806276,0.07303823,-0.025213867,0.0047713146,-0.007872604,0.1383978,-0.11742249,0.08520747,-0.0066629946,-0.00083336234,-0.010969788,0.22894196,-0.017884113,0.088695675,-0.0029658377,0.07140049,0.17087898,-0.023380548,0.074320056,-0.013107203,-0.049366534,0.0694841,0.02540034,-0.18366373,-0.15343864,0.18346152,-0.123129904,0.052818775,0.24216935,0.13665852,0.11188166,-0.0036632568,0.076785654,0.23961684,-0.0062160715,0.021632165,0.14127642,0.06551255,0.04562156,-0.13929656,0.01982385,0.046257306
397,0.075947896,-0.057019368,0.07306128,-0.078628376,0.0032082796,0.2079251,-0.14603953,-0.28825873,0.10192479,0.045292836,0.016832652,0.16276942,0.090754494,-0.08245503,0.01646737,0.10645194,-0.009723619,0.19962958,0.082032084,0.31704018,-0.039653145,0.015466278,-0.08948956,0.07044589,0.1658365,-0.024926983,0.0788852,0.11212691,0.15492414,-0.04126167,-0.13295528,-0.10504515,-0.040429056,0.08246325,0.15688232,-0.18048039,-0.05387646,0.06515451,0.16794196,0.2777442,-0.012616592,0.14964032,-0.028662825,0.0023707896,-0.24059953,0.012267028,0.06078226,0.12562121,-0.12585874,-0.093960054,-0.046314593,0.11557172,-0.11791564,0.03681514,0.039083257,-0.016220797,-0.025156569,0.06606561,0.24240717,-0.09446071,-0.050217714,0.044548463,-0.0741167,0.10334584,0.1795161,-0.08270086,-0.053980593,-0.16690439,0.27141532,-0.21660696,-0.0180265,-0.09046142,-0.22338212,-0.060691234,-0.23290758,-0.11668871,-0.001471309,-0.022405721,0.14876398,0.0039936802,0.025060048,0.07939834,0.15952578,-0.12997916,0.06268923,0.046733603,-0.108999975,-0.14492562,-0.17247851,0.016752494,-0.19716105,-0.2503785,-0.088211045,-0.098276086,-0.25122598,-0.13316037,-0.022684742,0.15898836,-0.04690158,-0.0058274656
